#,Lyrics,Title,Artist,Type,Conditional Lyric Entropy,Release,BPM,Energy,Dance,Loud,Valence,Length,Acoustic,Pop.,A.Sep,Rnd,Acoustic Deviation (Antagonistic),Dance Deviation (Antagonistic),BPM Deviation (Antagonistic),Acoustic Deviation (Dionysitic),Dance Deviation (Dionysitic),BPM Deviation (Dionysitic),Acoustic Deviation (Doloristic),Dance Deviation (Doloristic),BPM Deviation (Doloristic),Acoustic Deviation (Stoiostatic),Dance Deviation (Stoiostatic),BPM Deviation (Stoiostatic),Energy Deviation (Antagonistic),Valence Deviation (Antagonistic),Energy Deviation (Dionysitic),Valence Deviation (Dionysitic),Energy Deviation (Doloristic),Valence Deviation (Doloristic),Energy Deviation (Stoiostatic),Valence Deviation (Stoiostatic),Original_Length,Gzip_Length,Bzip2_Length,Most_Compressed_Length,Compression_Ratio,Most_Compressed_Type,Lyric Valence,Lyric Arousal
446,"
Yeah, come on
Yeah!

When the music's over
When the music's over, yeah
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights
Yeah

When the music's over
When the music's over
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights

When the music is your special friend
Dance on fire as it intends
Music is your only friend
Until the end
Until the end
Until the end

Cancel my subscription to the Resurrection
Send my credentials to the House of Detention
I got some friends inside
The face in the mirror won't stop
The girl in the window won't drop
A feast of friends, ""Alive!"" she cried
Waiting for me outside
Before I sink into the big sleep
I want to hear
I want to hear
The scream of the butterfly
Come back, baby
Back into my arm
We're gettin' tired of hangin' around
Waitin' around with our heads to the ground
I hear a very gentle sound
Very near yet, very far
Very soft, yeah, very clear
Come today, come today
What have they done to the earth, yeah?
What have they done to our fair sister?
Ravaged and plundered and ripped her and bit her
Stuck her with knives in the side of the dawn
And tied her with fences and dragged her down
I hear a very gentle sound
With your ear down to the ground
We want the world and we want it
We want the world and we want it
Now
Now?
Now!
Persian night babe
See the light, babe
Save us
Jesus
Save us

So when the music's over
When the music's over, yeah
When the music's over
Turn out the lights
Turn out the lights
Turn out the lights

Well, the music is your special friend
Dance on fire as it intends
Music is your only friend
Until the end
Until the end
Until the end",When the Music's Over,The Doors,Doloristic,1.61792292790751,1967-09-25,98,46,53,-10,60,10:59,17,54,1048,5805,12.75,3.91,-27.63,4.36,-10.88,-21.14,-13.43,3.55,-20.97,-13.31,-10.6,-13.87,-35.3860911270983,20.8345323741007,-29.9893992932862,-11.5759717314488,-6.43383947939262,24.6182212581345,-4.50617283950617,4.68518518518518,1668,620,683,620,0.3717026378896882,1,0.4194709643954075,0.1629816772005576
872,"Fuck you all, this is the last song of the evening
What is it?
This was written by (what?) my favorite performer. Our favorite perfomer, isn't it? All of ours? You like him the best?
Oh and here's a donation basket for one supply of Leadbelly's guitar
Oh yeah, this guy representing the Leadbelly's estate wants to sell me Leadbelly's guitar for $500,000
Passing a basket
Yeah, I even asked David Geffen personally if he'd buy it for me. He wouldn't do it

My girl, my girl, don't lie to me
Tell me where did you sleep last night
In the pines, in the pines where the sun don't ever shine
I would shiver the whole night through

My girl, my girl, where will you go?
I'm going where the cold wind blows
In the pines, in the pines where the sun don't ever shine
I would shiver the whole night through

Her husband was a hard working man
Just about a mile from here
His head was found in a driving wheel
But his body never was found

My girl, my girl, don't lie to me
Tell me where did you sleep last night
In the pines, in the pines where the sun don't ever shine
I would shiver the whole night through (Shiver for me)

My girl, my girl, where will you go?
I'm going where the cold wind blows
In the pines, in the pines where the sun don't ever shine
I would shiver the whole night through

My girl, my girl, don't lie to me
Tell me where did you sleep last night
In the pines, in the pines where the sun don't ever shine
I would shiver the whole night through

My girl, my girl, where will you go?
I'm going where the cold wind blows
In the pines, the pines the sun don't shine
I'd shiver... the whole night through",Where Did You Sleep Last Night,Nirvana,Doloristic,1.43121059455211,1994-11-01,108,56,56,-9,34,5:08,67,0,988,8341,62.75,6.91,-17.63,54.36,-7.88,-11.14,36.57,6.55,-10.97,36.69,-7.6,-3.87000000000001,-25.3860911270983,-5.16546762589928,-19.9893992932862,-37.5759717314488,3.56616052060738,-1.38177874186551,5.49382716049383,-21.3148148148148,1613,522,617,522,0.3236205827650341,1,0.2350912394958354,0.1089399323222791
964,"
Well I think it's fine, building jumbo planes
Or taking a ride on a cosmic train
Switch on summer from a slot machine
Get what you want to if you want, because you can get anything

I know we've come a long way
We're changing day to day
But tell me, where do the children play?

Well you roll on roads over fresh green grass
For your lorry loads pumping petrol gas
And you make them long, and you make them tough
But they just go on and on, and it seems you can't get off


When you crack the sky, scrapers fill the air
Will you keep on building higher
Till there's no more room up there?
Will you make us laugh, will you make us cry?
Will you tell us when to live, will you tell us when to die?
",Where Do The Children Play?,Yusuf / Cat Stevens,Doloristic,1.68917120429621,1970-11-23,128,31,49,-14,29,3:52,75,0,1307,5296,70.75,-0.0900000000000034,2.37,62.36,-14.88,8.86,44.57,-0.450000000000003,9.03,44.69,-14.6,16.13,-50.386091127098304,-10.1654676258993,-44.9893992932862,-42.5759717314488,-21.4338394793926,-6.38177874186551,-19.5061728395062,-26.3148148148148,697,401,412,401,0.5753228120516499,1,0.1928572500078949,0.135884917682208
1311,…,Where Is My Mind,Maxence Cyrin,Doloristic,0.0,2010-04-12,142,11,33,-21,6,2:45,91,65,994,6131,86.75,-16.09,16.37,78.36,-30.88,22.86,60.57,-16.45,23.03,60.69,-30.6,30.13,-70.3860911270983,-33.1654676258993,-64.9893992932862,-65.5759717314488,-41.4338394793926,-29.3817787418655,-39.5061728395062,-49.3148148148148,3,23,42,23,7.666666666666667,1,0.6021403063593167,0.2399263519697344
1154,"
Ooh—stop
With your feet on the air and your head on the ground
Try this trick and spin it, yeah (Yeah)
Your head will collapse, and there's nothing in it
And you'll ask yourself

Where is my mind?
Where is my mind?
Where is my mind?
Way out in the water, see it swimmin'

I was swimmin' in the Caribbean
Animals were hiding behind the rocks
Except the little fish
Bumped into me, I swear he was trying to talk to me, koi-koi
Where is my mind?
Where is my mind?
Where is my mind?
Way out in the water, see it swimmin'

With your feet on the air and your head on the ground
Try this trick and spin it, yeah
Your head will collapse, and there's nothing in it
And you'll ask yourself

Where is my mind?
Where is my mind?
Where is my mind?
Way out in the water, see it swimmin'

With your feet on the air and your head on the ground
Try this trick and spin it, yeah",Where Is My Mind?,Pixies,Antagonistic,1.28016734923123,1997-10-06,82,60,51,-8,19,3:52,2,0,1171,6283,-2.25,1.91,-43.63,-10.64,-12.88,-37.14,-28.43,1.55,-36.97,-28.31,-12.6,-29.87,-21.3860911270983,-20.1654676258993,-15.9893992932862,-52.5759717314488,7.56616052060738,-16.3817787418655,9.49382716049383,-36.3148148148148,863,287,370,287,0.3325608342989571,1,0.4000649998983084,0.0885771610899435
319,"I look at you all, see the love there that's sleeping
While my guitar gently weeps
I look at the floor, and I see it needs sweeping
Still my guitar gently weeps

I don't know why nobody told you
How to unfold your love
I don't know how someone controlled you
They bought and sold you

I look at the world, and I notice it's turning
While my guitar gently weeps
With every mistake, we must surely be learning
Still my guitar gently weeps


I don't know how you were diverted
You were perverted too
I don't know how you were inverted
No one alerted you
I look at you all, see the love there that's sleeping
While my guitar gently weeps
(I look) Look at you all
Still my guitar gently weeps

Oh, oh
Oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh
Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, oh, ooh",While My Guitar Gently Weeps,The Beatles,Doloristic,1.45724552890573,1968-11-22,115,65,45,-9,70,4:45,2,73,686,3827,-2.25,-4.09,-10.63,-10.64,-18.88,-4.14,-28.43,-4.45,-3.97,-28.31,-18.6,3.13,-16.3860911270983,30.8345323741007,-10.9893992932862,-1.57597173144876,12.5661605206074,34.6182212581345,14.4938271604938,14.6851851851852,798,312,354,312,0.3909774436090225,1,0.412987241792115,0.081910122945728
98,"Crack that whip
Give the past a slip
Step on a crack
Break your momma's back
When a problem comes along
You must whip it
Before the cream sets out too long
You must whip it
When something's going wrong
You must whip it
Now whip it
Into shape
Shape it up
Get straight
Go forward
Move ahead
Try to detect it
It's not too late
To whip it
Whip it good
When a good time turns around
You must whip it
You will never live it down
Unless you whip it
No one gets away
Until they whip it
I say whip it
Whip it good
I say whip it
Whip it good
Crack that whip
Give the past a slip
Step on a crack
Break your momma's back
When a problem comes along
You must whip it
Before the cream sets out too long
You must whip it
When something's going wrong
You must whip it
Now whip it
Into shape
Shape it up
Get straight
Go forward
Move ahead
Try to detect it
It's not too late
To whip it
Into shape
Shape it up
Get straight
Go forward
Move ahead
Try to detect it
It's not too late
To whip it
Well, whip it good",Whip It,DEVO,Dionysitic,1.55602179155713,1980,158,87,78,-7,96,2:41,7,68,110,9010,2.75,28.91,32.37,-5.64,14.12,38.86,-23.43,28.55,39.03,-23.31,14.4,46.13,5.61390887290168,56.8345323741007,11.0106007067138,24.4240282685512,34.5661605206074,60.6182212581345,36.4938271604938,40.6851851851852,989,310,394,310,0.3134479271991911,1,0.5488709342983636,0.0836184874873099
266,"
As I was going over the Cork and Kerry mountains
I saw Captain Farrell and his money he was counting
I first produced my pistol and then produced my rapier
I said stand and deliver or the devil, he may take you
I took all of his money and it was a pretty penny
I took all of his money, yeah, and I brought it home to Molly
She swore that she would love me, no never would she leave me
But the devil take that woman, yeah, for you know she tricked me easy

Musha ring dum a doo dum a da
Whack for my daddy-o
Whack for my daddy-o
There's whiskey in the jar-o

Being drunk and weary I went to Molly's chamber
Taking money with me but I never knew the danger
For about six or maybe seven in walked Captain Farrell
I jumped up, fired off my pistols and I shot him with both barrels, yeah

Musha ring dum a doo dum a da
Whack for my daddy-o
Whack for my daddy-o
There's whiskey in the jar-o
Yeah-ah, whiskey in the jar-o
Yeah, yeah, yeah, woah
Yeah, yeah

Now some men like the fishing and some men like the fowling
And some men like to hear, to hear cannon ball a roaring
Me? I like sleeping specially in my Molly's chamber
But here I am in prison, here I am with a ball and chain, yeah

Musha ring dum a doo dum a da, yeah, yeah
Whack for my daddy-o
Whack for my daddy-o
Whiskey in the jar-o, yeah
Whiskey in the jar-o, yeah

Musha ring dum a doo dum a da
Musha ring dum a doo dum a da
Hey, musha ring dum a doo dum a da
Musha ring dum a doo dum a da, yeah",Whiskey In The Jar,Metallica,Dionysitic,1.60827604849021,1998-01-01,133,97,51,-4,57,5:05,0,77,268,1523,-4.25,1.91,7.37,-12.64,-12.88,13.86,-30.43,1.55,14.03,-30.31,-12.6,21.13,15.6139088729017,17.8345323741007,21.0106007067138,-14.5759717314488,44.5661605206074,21.6182212581345,46.4938271604938,1.68518518518518,1453,584,644,584,0.4019270474879559,1,0.1844753786168429,0.1355149529675264
3,"
She was a queen
She had a house
She was a fighter
She was a queen
Had a good dude
Brought me a rabbit
She was a queen
Wearing white gloves
But she kept 'em clean
Classy Lady
But she wasn't quiet
She was a queen

(Ooh)

One day she was gone
She died in a fight
'Cause she was a fighter
But she was a queen

(Ooh)
She was a queen
She was a queen
(Ooh)
She was a queen
(Ooh)",White Gloves,Khruangbin,Stoiostatic,1.11335375524772,2015-11-06,91,30,64,-14,77,3:38,71,69,28,8352,66.75,14.91,-34.63,58.36,0.119999999999997,-28.14,40.57,14.55,-27.97,40.69,0.399999999999999,-20.87,-51.386091127098304,37.8345323741007,-45.9893992932862,5.42402826855124,-22.4338394793926,41.6182212581345,-20.5061728395062,21.6851851851852,372,192,217,192,0.5161290322580645,1,0.5628725850453689,0.1041562953434331
913,"
One pill makes you larger
And one pill makes you small
And the ones that mother gives you
Don't do anything at all
Go ask Alice
When she's ten feet tall

And if you go chasing rabbits
And you know you're going to fall
Tell 'em a hookah smoking caterpillar
Has given you the call
He called Alice
When she was just small

When the men on the chessboard
Get up and tell you where to go
And you've just had some kind of mushroom
And your mind is moving low
Go ask Alice
I think she'll know

When logic and proportion
Have fallen sloppy dead
And the White Knight is talking backwards
And the Red Queen's off with her head
Remember what the Dormouse said
Feed your head
Feed your head",White Rabbit,Jefferson Airplane,Doloristic,1.69610944782923,1967,107,29,55,-13,32,2:31,49,73,844,2633,44.75,5.91,-18.63,36.36,-8.88,-12.14,18.57,5.55,-11.97,18.69,-8.6,-4.87,-52.386091127098304,-7.16546762589928,-46.9893992932862,-39.5759717314488,-23.4338394793926,-3.38177874186551,-21.5061728395062,-23.3148148148148,679,383,398,383,0.5640648011782032,1,0.4216490007484312,0.069429565751886
